Team, Player, Attacking, Offensive Awareness, Finishing, Kicking Power, Weak Foot Usage, Weak Foot Acc., LWF, SS, CF, RWF, LMF, DMF, CMF, AMF, RMF, LB, CB, RB, GK, Position, Age, Stronger Foot, Height, Weight, Dribbling, Ball Control, Tight Possession, Balance, Defending, Heading, Jump, Defensive Awareness, Ball Winning, Aggression, Passing, Low Pass, Lofted Pass, Place Kicking, Curl, Physicality, Speed, Acceleration, Physical Contact, Stamina, Form, Injury Resistance, Goalkeeping, GK Awareness, GK Catching, GK Clearing, GK Reflexes, GK Reach
rostov, d-chistyakov, 61.0, 61.0, 51.0, 72.0, 2.0, 3.0, 65.0, 65.0, 61.0, 65.0, 65.0, 69.0, 66.0, 63.0, 65.0, 71.0, 72.0, 71.0, 40.0, 2.0, 25.0, 1.0, 187.0, 75.0, 60.0, 63.0, 58.0, 67.0, 76.0, 81.0, 75.0, 75.0, 73.0, 74.0, 66.0, 73.0, 70.0, 60.0, 62.0, 75.0, 75.0, 69.0, 80.0, 75.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, d-vedernikov, 59.0, 58.0, 53.0, 65.0, 1.0, 2.0, 60.0, 59.0, 55.0, 60.0, 60.0, 61.0, 58.0, 57.0, 60.0, 61.0, 57.0, 61.0, 40.0, 2.0, 18.0, -1.0, 176.0, 75.0, 64.0, 63.0, 63.0, 70.0, 62.0, 60.0, 66.0, 60.0, 63.0, 63.0, 66.0, 62.0, 65.0, 65.0, 70.0, 69.0, 72.0, 74.0, 66.0, 65.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, e-chernov, 68.0, 69.0, 57.0, 77.0, 2.0, 2.0, 73.0, 73.0, 68.0, 73.0, 74.0, 76.0, 74.0, 72.0, 74.0, 75.0, 69.0, 75.0, 40.0, 2.0, 27.0, -1.0, 180.0, 73.0, 70.0, 72.0, 62.0, 75.0, 66.0, 65.0, 69.0, 65.0, 66.0, 67.0, 76.0, 75.0, 79.0, 73.0, 77.0, 78.0, 81.0, 76.0, 72.0, 81.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, k-malyarov, 60.0, 59.0, 54.0, 66.0, 2.0, 2.0, 63.0, 62.0, 59.0, 63.0, 63.0, 64.0, 62.0, 61.0, 63.0, 66.0, 63.0, 66.0, 40.0, 2.0, 22.0, 1.0, 183.0, 67.0, 65.0, 65.0, 64.0, 75.0, 68.0, 63.0, 68.0, 66.0, 69.0, 73.0, 62.0, 62.0, 66.0, 54.0, 65.0, 71.0, 70.0, 72.0, 68.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, a-logashov, 61.0, 64.0, 47.0, 73.0, 2.0, 2.0, 66.0, 65.0, 62.0, 66.0, 66.0, 69.0, 67.0, 65.0, 66.0, 71.0, 71.0, 71.0, 40.0, 2.0, 28.0, 1.0, 183.0, 68.0, 66.0, 72.0, 59.0, 60.0, 75.0, 73.0, 73.0, 73.0, 80.0, 77.0, 64.0, 72.0, 69.0, 55.0, 60.0, 75.0, 75.0, 70.0, 77.0, 76.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, a-kozlov, 65.0, 67.0, 56.0, 73.0, 2.0, 2.0, 69.0, 68.0, 66.0, 69.0, 69.0, 71.0, 69.0, 67.0, 69.0, 73.0, 72.0, 73.0, 40.0, 2.0, 33.0, 1.0, 186.0, 78.0, 63.0, 72.0, 58.0, 62.0, 73.0, 75.0, 71.0, 71.0, 74.0, 73.0, 64.0, 71.0, 69.0, 53.0, 61.0, 79.0, 81.0, 73.0, 81.0, 82.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, d-glebov, 67.0, 65.0, 60.0, 75.0, 1.0, 2.0, 72.0, 72.0, 68.0, 72.0, 73.0, 74.0, 72.0, 71.0, 73.0, 74.0, 68.0, 74.0, 40.0, 4.0, 20.0, -1.0, 178.0, 68.0, 73.0, 76.0, 68.0, 75.0, 69.0, 61.0, 65.0, 67.0, 74.0, 79.0, 69.0, 74.0, 71.0, 62.0, 67.0, 75.0, 78.0, 81.0, 64.0, 78.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, m-normann, 67.0, 65.0, 58.0, 78.0, 2.0, 3.0, 75.0, 75.0, 70.0, 75.0, 75.0, 78.0, 75.0, 74.0, 75.0, 78.0, 73.0, 78.0, 40.0, 4.0, 23.0, 1.0, 179.0, 75.0, 77.0, 77.0, 71.0, 73.0, 75.0, 71.0, 81.0, 69.0, 73.0, 79.0, 76.0, 77.0, 77.0, 74.0, 74.0, 74.0, 74.0, 77.0, 71.0, 74.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, v-medved, 60.0, 59.0, 56.0, 66.0, 2.0, 3.0, 59.0, 59.0, 56.0, 59.0, 59.0, 59.0, 57.0, 57.0, 59.0, 60.0, 54.0, 60.0, 40.0, 4.0, 20.0, 1.0, 180.0, 71.0, 68.0, 65.0, 67.0, 64.0, 59.0, 61.0, 70.0, 51.0, 56.0, 59.0, 62.0, 63.0, 57.0, 61.0, 65.0, 70.0, 74.0, 72.0, 61.0, 73.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, k-bayramyan, 69.0, 70.0, 65.0, 72.0, 2.0, 3.0, 74.0, 74.0, 71.0, 74.0, 74.0, 74.0, 73.0, 73.0, 74.0, 74.0, 66.0, 74.0, 40.0, 4.0, 27.0, 1.0, 170.0, 63.0, 79.0, 75.0, 72.0, 80.0, 64.0, 57.0, 62.0, 70.0, 67.0, 65.0, 69.0, 73.0, 70.0, 62.0, 72.0, 74.0, 75.0, 82.0, 60.0, 79.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, t-kalachev, 74.0, 71.0, 70.0, 80.0, 4.0, 4.0, 76.0, 76.0, 74.0, 76.0, 74.0, 78.0, 75.0, 75.0, 74.0, 76.0, 71.0, 76.0, 40.0, 4.0, 38.0, 1.0, 172.0, 70.0, 74.0, 75.0, 70.0, 80.0, 70.0, 64.0, 71.0, 69.0, 74.0, 70.0, 78.0, 77.0, 77.0, 78.0, 78.0, 73.0, 72.0, 76.0, 71.0, 72.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, r-eremenko, 75.0, 75.0, 68.0, 82.0, 3.0, 3.0, 77.0, 77.0, 74.0, 77.0, 76.0, 78.0, 77.0, 77.0, 76.0, 74.0, 65.0, 74.0, 40.0, 5.0, 32.0, 1.0, 185.0, 80.0, 78.0, 82.0, 76.0, 75.0, 60.0, 66.0, 69.0, 51.0, 50.0, 62.0, 78.0, 81.0, 80.0, 75.0, 77.0, 75.0, 78.0, 73.0, 70.0, 80.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, i-popov, 75.0, 77.0, 70.0, 77.0, 2.0, 3.0, 78.0, 77.0, 76.0, 78.0, 77.0, 76.0, 76.0, 77.0, 77.0, 75.0, 65.0, 75.0, 40.0, 5.0, 32.0, 1.0, 185.0, 76.0, 79.0, 80.0, 77.0, 75.0, 60.0, 63.0, 64.0, 51.0, 53.0, 69.0, 74.0, 79.0, 74.0, 75.0, 69.0, 79.0, 84.0, 81.0, 75.0, 76.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, b-zainutdinov, 69.0, 67.0, 62.0, 77.0, 2.0, 2.0, 71.0, 71.0, 68.0, 71.0, 71.0, 71.0, 70.0, 69.0, 71.0, 71.0, 66.0, 71.0, 40.0, 5.0, 21.0, -1.0, 183.0, 73.0, 75.0, 73.0, 72.0, 70.0, 65.0, 73.0, 70.0, 57.0, 62.0, 64.0, 70.0, 71.0, 70.0, 67.0, 70.0, 76.0, 80.0, 77.0, 75.0, 72.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, a-ionov, 74.0, 77.0, 72.0, 73.0, 2.0, 4.0, 75.0, 75.0, 73.0, 75.0, 75.0, 73.0, 73.0, 74.0, 75.0, 72.0, 61.0, 72.0, 40.0, 6.0, 30.0, 1.0, 177.0, 68.0, 75.0, 79.0, 73.0, 75.0, 57.0, 60.0, 62.0, 51.0, 54.0, 57.0, 72.0, 77.0, 75.0, 73.0, 64.0, 76.0, 83.0, 85.0, 61.0, 75.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, b-siguroarson, 75.0, 78.0, 73.0, 75.0, 2.0, 3.0, 74.0, 74.0, 74.0, 74.0, 72.0, 73.0, 71.0, 72.0, 72.0, 74.0, 70.0, 74.0, 40.0, 6.0, 28.0, 1.0, 185.0, 86.0, 72.0, 70.0, 63.0, 67.0, 67.0, 80.0, 80.0, 51.0, 53.0, 72.0, 67.0, 68.0, 67.0, 65.0, 67.0, 81.0, 82.0, 77.0, 83.0, 83.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, d-proshlyakov, 74.0, 75.0, 73.0, 73.0, 2.0, 3.0, 66.0, 66.0, 67.0, 66.0, 64.0, 65.0, 64.0, 66.0, 64.0, 64.0, 60.0, 64.0, 40.0, 6.0, 19.0, 1.0, 187.0, 78.0, 68.0, 70.0, 61.0, 63.0, 58.0, 77.0, 70.0, 50.0, 45.0, 49.0, 66.0, 71.0, 62.0, 68.0, 62.0, 72.0, 75.0, 67.0, 75.0, 70.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, e-shomurodov, 74.0, 77.0, 72.0, 73.0, 2.0, 3.0, 75.0, 75.0, 74.0, 75.0, 74.0, 72.0, 71.0, 72.0, 74.0, 74.0, 69.0, 74.0, 40.0, 6.0, 24.0, 1.0, 190.0, 76.0, 76.0, 74.0, 68.0, 75.0, 65.0, 83.0, 73.0, 52.0, 57.0, 61.0, 66.0, 68.0, 62.0, 65.0, 69.0, 80.0, 85.0, 83.0, 77.0, 74.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, a-saplinov, 76.0, 74.0, 73.0, 81.0, 2.0, 2.0, 66.0, 65.0, 67.0, 66.0, 63.0, 63.0, 61.0, 64.0, 63.0, 63.0, 60.0, 63.0, 40.0, 6.0, 22.0, 1.0, 193.0, 81.0, 68.0, 67.0, 70.0, 60.0, 62.0, 76.0, 71.0, 50.0, 51.0, 61.0, 64.0, 63.0, 57.0, 72.0, 64.0, 70.0, 72.0, 69.0, 71.0, 67.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, a-dolgov, 70.0, 71.0, 70.0, 68.0, 2.0, 3.0, 62.0, 61.0, 63.0, 62.0, 60.0, 60.0, 58.0, 60.0, 60.0, 61.0, 57.0, 61.0, 40.0, 6.0, 21.0, 1.0, 184.0, 76.0, 66.0, 64.0, 62.0, 67.0, 61.0, 66.0, 69.0, 54.0, 59.0, 57.0, 59.0, 60.0, 55.0, 63.0, 58.0, 71.0, 72.0, 71.0, 68.0, 71.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, n-poyarkov, 63.0, 60.0, 57.0, 71.0, 1.0, 2.0, 62.0, 61.0, 58.0, 62.0, 62.0, 61.0, 60.0, 60.0, 62.0, 62.0, 55.0, 62.0, 40.0, 2.0, 20.0, -1.0, 178.0, 65.0, 70.0, 66.0, 67.0, 68.0, 60.0, 60.0, 63.0, 54.0, 61.0, 62.0, 62.0, 63.0, 65.0, 56.0, 64.0, 71.0, 75.0, 77.0, 60.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, d-volk, 54.0, 40.0, 40.0, 81.0, 2.0, 2.0, 44.0, 44.0, 42.0, 44.0, 42.0, 46.0, 43.0, 41.0, 42.0, 47.0, 51.0, 47.0, 60.0, 1.0, 18.0, 1.0, 190.0, 77.0, 43.0, 49.0, 46.0, 56.0, 57.0, 69.0, 74.0, 44.0, 51.0, 49.0, 49.0, 50.0, 53.0, 47.0, 47.0, 59.0, 54.0, 50.0, 78.0, 54.0, 4.0, 2.0, 67.0, 68.0, 65.0, 63.0, 68.0, 71.0
rubin-kazan, y-dyupin, 54.0, 40.0, 40.0, 83.0, 2.0, 2.0, 50.0, 50.0, 46.0, 50.0, 51.0, 55.0, 53.0, 49.0, 51.0, 56.0, 57.0, 56.0, 74.0, 1.0, 31.0, -1.0, 186.0, 79.0, 44.0, 56.0, 47.0, 58.0, 62.0, 70.0, 77.0, 55.0, 49.0, 59.0, 59.0, 67.0, 69.0, 50.0, 49.0, 66.0, 63.0, 59.0, 81.0, 62.0, 6.0, 2.0, 81.0, 81.0, 78.0, 82.0, 82.0, 81.0
rubin-kazan, ivan-konovalov, 53.0, 42.0, 40.0, 77.0, 2.0, 2.0, 58.0, 57.0, 52.0, 58.0, 58.0, 63.0, 60.0, 57.0, 58.0, 62.0, 63.0, 62.0, 75.0, 1.0, 25.0, 1.0, 191.0, 82.0, 60.0, 64.0, 49.0, 63.0, 64.0, 73.0, 75.0, 63.0, 55.0, 55.0, 61.0, 67.0, 68.0, 50.0, 60.0, 69.0, 69.0, 62.0, 85.0, 59.0, 5.0, 2.0, 82.0, 80.0, 80.0, 80.0, 87.0, 83.0
rubin-kazan, a-gorodovoy, 52.0, 41.0, 40.0, 75.0, 1.0, 2.0, 55.0, 55.0, 49.0, 55.0, 56.0, 59.0, 57.0, 53.0, 56.0, 60.0, 60.0, 60.0, 63.0, 1.0, 26.0, 1.0, 192.0, 82.0, 60.0, 60.0, 51.0, 63.0, 63.0, 71.0, 75.0, 65.0, 51.0, 55.0, 62.0, 65.0, 67.0, 57.0, 60.0, 69.0, 68.0, 64.0, 80.0, 62.0, 4.0, 2.0, 70.0, 73.0, 67.0, 71.0, 69.0, 68.0
rubin-kazan, c-starfelt, 59.0, 55.0, 55.0, 66.0, 2.0, 2.0, 61.0, 60.0, 58.0, 61.0, 60.0, 63.0, 61.0, 59.0, 60.0, 66.0, 69.0, 66.0, 40.0, 2.0, 24.0, 1.0, 185.0, 83.0, 60.0, 62.0, 64.0, 64.0, 75.0, 79.0, 75.0, 74.0, 72.0, 74.0, 59.0, 62.0, 64.0, 57.0, 54.0, 72.0, 70.0, 66.0, 82.0, 70.0, 5.0, 1.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, k-pliev, 58.0, 57.0, 45.0, 72.0, 2.0, 2.0, 60.0, 60.0, 55.0, 60.0, 61.0, 63.0, 61.0, 58.0, 61.0, 65.0, 64.0, 65.0, 40.0, 2.0, 23.0, 1.0, 181.0, 72.0, 61.0, 64.0, 57.0, 62.0, 71.0, 68.0, 72.0, 73.0, 71.0, 71.0, 63.0, 70.0, 65.0, 57.0, 61.0, 72.0, 73.0, 71.0, 75.0, 70.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, s-begic, 62.0, 56.0, 58.0, 71.0, 2.0, 1.0, 66.0, 65.0, 63.0, 66.0, 66.0, 71.0, 68.0, 65.0, 66.0, 72.0, 75.0, 72.0, 40.0, 2.0, 26.0, 1.0, 197.0, 87.0, 60.0, 68.0, 63.0, 64.0, 79.0, 84.0, 76.0, 83.0, 76.0, 78.0, 65.0, 72.0, 68.0, 58.0, 61.0, 76.0, 70.0, 67.0, 86.0, 82.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, f-uremovic, 61.0, 55.0, 55.0, 73.0, 2.0, 2.0, 68.0, 68.0, 63.0, 68.0, 68.0, 72.0, 69.0, 67.0, 68.0, 74.0, 74.0, 74.0, 40.0, 2.0, 22.0, 1.0, 184.0, 78.0, 65.0, 69.0, 61.0, 62.0, 79.0, 79.0, 81.0, 75.0, 81.0, 77.0, 66.0, 77.0, 74.0, 48.0, 63.0, 77.0, 77.0, 73.0, 82.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, v-granat, 64.0, 63.0, 53.0, 75.0, 2.0, 2.0, 71.0, 70.0, 67.0, 71.0, 71.0, 76.0, 73.0, 70.0, 71.0, 76.0, 75.0, 76.0, 40.0, 2.0, 32.0, -1.0, 184.0, 78.0, 67.0, 73.0, 64.0, 60.0, 77.0, 75.0, 75.0, 77.0, 79.0, 77.0, 75.0, 77.0, 78.0, 70.0, 73.0, 76.0, 73.0, 70.0, 82.0, 77.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, i-agapov, 59.0, 60.0, 45.0, 71.0, 2.0, 2.0, 61.0, 61.0, 56.0, 61.0, 62.0, 63.0, 61.0, 59.0, 62.0, 65.0, 63.0, 65.0, 40.0, 2.0, 18.0, 1.0, 174.0, 73.0, 61.0, 65.0, 60.0, 64.0, 69.0, 68.0, 69.0, 68.0, 71.0, 70.0, 63.0, 67.0, 67.0, 57.0, 62.0, 73.0, 74.0, 75.0, 71.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, e-sorokin, 64.0, 58.0, 60.0, 74.0, 3.0, 4.0, 65.0, 65.0, 63.0, 65.0, 65.0, 68.0, 65.0, 64.0, 65.0, 71.0, 74.0, 71.0, 40.0, 2.0, 24.0, 1.0, 189.0, 81.0, 60.0, 64.0, 57.0, 67.0, 78.0, 85.0, 77.0, 77.0, 73.0, 79.0, 63.0, 72.0, 64.0, 54.0, 60.0, 75.0, 76.0, 67.0, 83.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, n-poyarkov, 63.0, 60.0, 57.0, 71.0, 1.0, 2.0, 62.0, 61.0, 58.0, 62.0, 62.0, 61.0, 60.0, 60.0, 62.0, 62.0, 55.0, 62.0, 40.0, 2.0, 20.0, -1.0, 178.0, 65.0, 70.0, 66.0, 67.0, 68.0, 60.0, 60.0, 63.0, 54.0, 61.0, 62.0, 62.0, 63.0, 65.0, 56.0, 64.0, 71.0, 75.0, 77.0, 60.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, v-denisov, 62.0, 59.0, 56.0, 70.0, 3.0, 2.0, 69.0, 69.0, 64.0, 69.0, 69.0, 71.0, 69.0, 68.0, 69.0, 73.0, 69.0, 73.0, 40.0, 2.0, 32.0, -1.0, 178.0, 75.0, 69.0, 70.0, 68.0, 75.0, 73.0, 70.0, 74.0, 72.0, 75.0, 73.0, 68.0, 73.0, 68.0, 64.0, 66.0, 75.0, 76.0, 77.0, 66.0, 81.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, d-stepanov, 60.0, 67.0, 43.0, 71.0, 1.0, 2.0, 66.0, 66.0, 60.0, 66.0, 67.0, 67.0, 66.0, 64.0, 67.0, 68.0, 62.0, 68.0, 40.0, 2.0, 19.0, -1.0, 172.0, 68.0, 74.0, 72.0, 69.0, 67.0, 67.0, 60.0, 61.0, 67.0, 76.0, 72.0, 61.0, 70.0, 67.0, 47.0, 61.0, 73.0, 77.0, 80.0, 62.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, o-danchenko, 65.0, 65.0, 58.0, 73.0, 2.0, 2.0, 73.0, 72.0, 68.0, 73.0, 74.0, 75.0, 73.0, 72.0, 74.0, 74.0, 68.0, 74.0, 40.0, 2.0, 25.0, 1.0, 178.0, 64.0, 74.0, 74.0, 73.0, 71.0, 68.0, 65.0, 67.0, 67.0, 70.0, 71.0, 74.0, 77.0, 74.0, 70.0, 75.0, 76.0, 80.0, 81.0, 65.0, 76.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, e-bashkirov, 64.0, 67.0, 53.0, 71.0, 2.0, 3.0, 71.0, 70.0, 66.0, 71.0, 71.0, 74.0, 72.0, 70.0, 71.0, 74.0, 68.0, 74.0, 40.0, 4.0, 28.0, 1.0, 175.0, 70.0, 70.0, 75.0, 70.0, 71.0, 70.0, 66.0, 68.0, 72.0, 74.0, 72.0, 70.0, 79.0, 76.0, 61.0, 65.0, 74.0, 75.0, 75.0, 67.0, 77.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, igor-konovalov, 70.0, 67.0, 62.0, 80.0, 2.0, 3.0, 75.0, 75.0, 72.0, 75.0, 75.0, 79.0, 76.0, 75.0, 75.0, 78.0, 73.0, 78.0, 40.0, 4.0, 23.0, 1.0, 185.0, 77.0, 77.0, 76.0, 71.0, 70.0, 72.0, 68.0, 71.0, 73.0, 74.0, 75.0, 76.0, 80.0, 79.0, 72.0, 74.0, 75.0, 76.0, 72.0, 73.0, 80.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, p-mogilevets, 65.0, 69.0, 52.0, 75.0, 2.0, 3.0, 71.0, 71.0, 66.0, 71.0, 72.0, 73.0, 72.0, 69.0, 72.0, 74.0, 70.0, 74.0, 40.0, 4.0, 26.0, 1.0, 183.0, 70.0, 75.0, 73.0, 68.0, 67.0, 72.0, 77.0, 75.0, 68.0, 73.0, 67.0, 67.0, 76.0, 73.0, 50.0, 68.0, 75.0, 78.0, 75.0, 65.0, 80.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, m-sedov, 61.0, 62.0, 57.0, 65.0, 3.0, 2.0, 61.0, 61.0, 58.0, 61.0, 61.0, 62.0, 61.0, 61.0, 61.0, 61.0, 55.0, 61.0, 40.0, 4.0, 19.0, 1.0, 178.0, 68.0, 69.0, 68.0, 73.0, 67.0, 59.0, 60.0, 62.0, 54.0, 58.0, 61.0, 66.0, 71.0, 63.0, 63.0, 67.0, 69.0, 71.0, 73.0, 60.0, 70.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, n-makarov, 64.0, 61.0, 57.0, 73.0, 2.0, 3.0, 64.0, 63.0, 60.0, 64.0, 63.0, 65.0, 64.0, 63.0, 63.0, 64.0, 58.0, 64.0, 40.0, 4.0, 18.0, 1.0, 180.0, 75.0, 70.0, 71.0, 70.0, 64.0, 61.0, 60.0, 62.0, 61.0, 58.0, 62.0, 69.0, 73.0, 69.0, 65.0, 67.0, 68.0, 71.0, 69.0, 62.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, k-zakirov, 64.0, 66.0, 61.0, 66.0, 2.0, 2.0, 69.0, 69.0, 65.0, 69.0, 69.0, 71.0, 69.0, 69.0, 69.0, 69.0, 63.0, 69.0, 40.0, 4.0, 21.0, 1.0, 174.0, 65.0, 70.0, 71.0, 74.0, 72.0, 63.0, 66.0, 65.0, 60.0, 56.0, 67.0, 73.0, 77.0, 75.0, 69.0, 70.0, 73.0, 75.0, 76.0, 68.0, 74.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, a-tashaev, 72.0, 73.0, 65.0, 77.0, 2.0, 3.0, 77.0, 76.0, 74.0, 77.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 69.0, 76.0, 40.0, 4.0, 25.0, 1.0, 179.0, 77.0, 82.0, 79.0, 76.0, 76.0, 66.0, 67.0, 68.0, 57.0, 69.0, 67.0, 73.0, 76.0, 69.0, 75.0, 73.0, 75.0, 81.0, 77.0, 65.0, 77.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, v-podberezkin, 70.0, 69.0, 60.0, 80.0, 2.0, 3.0, 74.0, 74.0, 70.0, 74.0, 74.0, 75.0, 74.0, 73.0, 74.0, 74.0, 66.0, 74.0, 40.0, 5.0, 27.0, 1.0, 187.0, 76.0, 78.0, 77.0, 73.0, 68.0, 63.0, 60.0, 62.0, 59.0, 65.0, 68.0, 72.0, 78.0, 76.0, 67.0, 67.0, 77.0, 80.0, 74.0, 77.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, z-davitashvili, 69.0, 71.0, 62.0, 75.0, 2.0, 3.0, 71.0, 70.0, 67.0, 71.0, 70.0, 71.0, 69.0, 69.0, 70.0, 69.0, 60.0, 69.0, 40.0, 5.0, 18.0, 1.0, 175.0, 63.0, 72.0, 72.0, 73.0, 75.0, 60.0, 62.0, 67.0, 50.0, 55.0, 68.0, 74.0, 77.0, 74.0, 71.0, 72.0, 72.0, 75.0, 77.0, 62.0, 72.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, r-akbashev, 72.0, 71.0, 73.0, 73.0, 3.0, 3.0, 69.0, 69.0, 68.0, 69.0, 67.0, 68.0, 67.0, 69.0, 67.0, 66.0, 58.0, 66.0, 40.0, 5.0, 28.0, 1.0, 175.0, 64.0, 71.0, 74.0, 70.0, 65.0, 59.0, 60.0, 61.0, 52.0, 50.0, 71.0, 71.0, 76.0, 69.0, 69.0, 71.0, 69.0, 70.0, 75.0, 61.0, 70.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, k-kvaratskhelia, 71.0, 71.0, 68.0, 73.0, 1.0, 2.0, 69.0, 68.0, 67.0, 69.0, 67.0, 66.0, 66.0, 67.0, 67.0, 66.0, 57.0, 66.0, 40.0, 6.0, 18.0, 1.0, 183.0, 70.0, 77.0, 76.0, 74.0, 72.0, 57.0, 60.0, 64.0, 52.0, 51.0, 57.0, 63.0, 67.0, 61.0, 57.0, 67.0, 73.0, 81.0, 77.0, 62.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, a-zuev, 71.0, 72.0, 67.0, 73.0, 1.0, 2.0, 73.0, 73.0, 70.0, 73.0, 73.0, 71.0, 71.0, 72.0, 73.0, 71.0, 62.0, 71.0, 40.0, 6.0, 23.0, 1.0, 177.0, 68.0, 78.0, 76.0, 73.0, 73.0, 58.0, 62.0, 64.0, 54.0, 52.0, 57.0, 71.0, 75.0, 65.0, 75.0, 69.0, 75.0, 84.0, 82.0, 63.0, 72.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, n-kipiani, 66.0, 65.0, 67.0, 67.0, 2.0, 3.0, 64.0, 64.0, 63.0, 64.0, 64.0, 61.0, 61.0, 62.0, 64.0, 62.0, 54.0, 62.0, 40.0, 6.0, 22.0, 1.0, 178.0, 74.0, 72.0, 72.0, 70.0, 71.0, 54.0, 60.0, 65.0, 51.0, 45.0, 49.0, 62.0, 65.0, 57.0, 62.0, 62.0, 73.0, 80.0, 81.0, 63.0, 69.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, v-kjartansson, 73.0, 68.0, 77.0, 75.0, 3.0, 3.0, 72.0, 71.0, 72.0, 72.0, 70.0, 70.0, 69.0, 70.0, 70.0, 71.0, 66.0, 71.0, 40.0, 6.0, 29.0, 1.0, 187.0, 82.0, 72.0, 75.0, 77.0, 67.0, 65.0, 75.0, 71.0, 55.0, 50.0, 76.0, 65.0, 67.0, 60.0, 67.0, 66.0, 76.0, 77.0, 75.0, 77.0, 75.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
